ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0042742,defense response to bacterium,84/1424,450/21338,0.18666666666666668,2.797116104868914,10.303300952937477,4.945804779554982e-18,6.223845696453622e-16,4.3660334058750916e-16,NOS2/STAB1/CD4/LTF/SLC11A1/CYBA/TNFRSF1A/BCL3/OAS1/LYZ/HCK/ACP5/PYCARD/GSDMD/HAMP/SERPINE1/RARRES2/TNFSF8/OAS2/CCL20/GBP3/GBP1/PI3/SLPI/TREM1/CXCL6/IL1B/RNASE1/LBP/JCHAIN/HAVCR2/IL6/IL10/TLR2/MMP7/CASP1/EMILIN1/EPHA2/IL22RA1/S100A8/NFKBIZ/TSLP/LCN2/ADM/FCGR1A/IL18/MR1/GBP5/CXCL13/TNFRSF14/COLEC12/NCF1/SLAMF8/FCER1G/SPON2/SHC1/GBP4/S100A9/S100A12/PPBP/PRKCD/CAMP/F2RL1/CLEC4D/NOD2/GSDMA/SCNN1B/IL7R/RNASE3/RNASE6/FPR2/CEBPB/NLRP6/SFN/SSC5D/PLA2G2A/CASP4/C5AR1/ELANE/MICA/HLA-E/GBP7/ANG/HP,84
GO:0033627,cell adhesion mediated by integrin,32/1424,78/21338,0.41025641025641024,6.147507922788821,12.178817338628399,6.6599317028255846e-18,8.19467596412117e-16,5.748572627702085e-16,SNAI2/ITGB5/ICAM1/SERPINE1/PTPN6/PLAU/NCKAP1L/LIF/ITGB4/SWAP70/ITGA11/CYP1B1/EMILIN1/SKAP1/EPHA2/SFRP2/FERMT3/CXCL13/ITGB2/ITGA5/VCAM1/ITGA2/FBN1/ADAM9/NPNT/FOXC2/MUC1/DPP4/ITGBL1/CD3E/LYN/CCL5,32
GO:0042113,B cell activation,67/1424,312/21338,0.21474358974358973,3.2178361783347738,10.552876422235414,7.62554794544448e-18,9.178838907375235e-16,6.438963825787215e-16,CD79B/TYROBP/CD74/CASP8/SPI1/BCL3/FCGR2B/FOSL2/PTPRC/IL11/LGALS1/CD40/NFATC2/TNFSF13B/TGFB1/JAK3/TCIRG1/POU2AF1/PTPN6/PRLR/CD86/TNFSF4/TNFAIP3/PTK2B/SASH3/LAX1/NCKAP1L/CDKN1A/CD70/C3/STAT5A/TICAM1/FOXJ1/BST2/THEMIS2/SWAP70/IL6/IL10/VAV1/FCRL5/NFKBIZ/IL2RG/BANK1/SAMSN1/BATF/MMP14/SLAMF8/IKZF3/TNFSF13/LAPTM5/VCAM1/MNDA/CTLA4/PRKCD/STAT6/NOD2/IL7R/GPR183/MZB1/CLCF1/GAPT/PLCG2/NTRK1/CR1/NFAM1/CFB/LYN,67
GO:0050870,positive regulation of T cell activation,79/1424,412/21338,0.19174757281553398,2.873251199956365,10.267008908561717,9.87685420328702e-18,1.1160845249714333e-15,7.829343074141592e-16,CD4/CD6/CD74/GLI2/IL4R/PTPRC/SIRPG/CD209/LGALS1/SIRPB1/TNFSF13B/PYCARD/LILRB1/RASAL3/TGFB1/CAV1/GATA3/MAP3K8/CCL2/PTPN6/VNN1/CD86/IL1A/SLAMF1/TNFSF4/CD274/CCR2/SASH3/NCKAP1L/PCK1/IL1B/CD70/TNFSF14/STAT5A/LILRB2/IL2RA/ANXA1/HAVCR2/IL6/HLX/IL36B/GPR65/VAV1/NFKBIZ/IL2RG/IL18/ADAM8/TNFRSF14/CD1D/RUNX1/VCAM1/NLRP3/TGFBR2/IL15/SHH/NOD2/RHOH/IL7R/CCL19/HLA-DQB1/EGR3/LCK/SOCS1/HLA-DRB1/HLA-DQA1/DPP4/PDCD1LG2/CD3E/CR1/HLA-DOA/HLA-DMA/HLA-DRA/AIF1/HLA-E/HLA-DPB1/HLA-DQB2/HLA-DMB/LYN/CCL5,79
GO:0141060,disruption of anatomical structure in another organism,52/1424,203/21338,0.2561576354679803,3.838407040460508,10.865857123018348,1.4600044117469933e-17,1.5851067505574709e-15,1.1119538244265026e-15,LTF/C6/CXCL2/FCN1/LYZ/APOL1/GZMH/GZMB/CCL22/NKG7/HAMP/CXCL12/CCL8/C7/GZMK/CCL20/GBP3/GBP1/TREM1/CXCL6/C3/LGALS3/FCN3/GZMA/CXCL14/GBP5/CXCL13/NCF1/C1R/S100A12/CXCL3/PPBP/CXCL1/CAMP/F2RL1/C2/SCNN1B/CXCL10/CXCL11/CXCL8/CCL19/NLRP6/SFN/PRF1/CCL13/C1S/PLA2G2A/ELANE/MICA/GBP7/CFB/CCL18,52
GO:0050920,regulation of chemotaxis,58/1424,248/21338,0.23387096774193547,3.5044513410656037,10.608221289340944,2.0076036455780018e-17,2.0973776199179993e-15,1.4713123043064205e-15,CCL26/CD74/SPI1/FGF10/NRP1/RIN3/TGFB1/HSPB1/SERPINE1/RARRES2/CXCL12/CCL7/CCL2/PERP/THBS4/FGF1/SLAMF1/F3/DUSP1/PTK2B/CCR2/NCKAP1L/TNFAIP6/EDN3/TNFSF14/RAC2/LBP/SWAP70/C5AR2/IL6/THBS1/CYP19A1/TPBG/VEGFC/CXCL13/SLAMF8/CCR1/ITGA2/F2RL1/CXCL10/CXCL8/GPR183/PDGFD/FPR2/C3AR1/CCL19/CMKLR1/CSF1R/GAS6/CSF1/CXCR3/C5AR1/ELANE/DPP4/AIF1/GPSM3/LYN/CCL5,58
GO:0071216,cellular response to biotic stimulus,68/1424,327/21338,0.20795107033639143,3.116053327835618,10.311445369567704,2.5458956389344056e-17,2.596686345780711e-15,1.8215778287559907e-15,NOS2/LTF/CD6/VIM/TNFRSF1B/SPI1/FCGR2B/OPRK1/IRAK3/CD40/HCK/PYCARD/LILRB1/SERPINE1/CSF3/CCL2/PTPN6/CD86/IL1A/GBP3/TNFSF4/MMP8/TNFAIP3/CD274/CXCL6/IL1B/NR1D1/TICAM1/ZFP36/LBP/ASS1/LILRB2/IRAK2/PTPN22/HAVCR2/IL6/IL10/IL36B/TLR2/CASP1/NFKBIZ/LCN2/MMP3/IL18/GBP5/LY96/CXCL13/SPON2/CCR5/NLRP3/CXCL5/PPBP/ZC3H12A/CAMP/NOD2/ADAM9/CXCL10/CXCL8/CD14/CEBPB/CLEC7A/FCAR/TLR5/PDCD1LG2/PLCG2/CARD16/LYN/MRC1,68
GO:0002819,regulation of adaptive immune response,68/1424,332/21338,0.20481927710843373,3.0691248138621905,10.160766522879387,5.820555544148426e-17,5.65410807858769e-15,3.966361949752113e-15,CD4/HFE/WAS/SLC11A1/TNFRSF1B/FCGR2B/IL4R/PTPRC/LGALS1/CD40/TNFSF13B/PYCARD/LILRB1/TGFB1/JAK3/GATA3/CD69/PTPN6/IL1R1/IL1RL1/IL18R1/SLAMF1/TNFSF4/TNFAIP3/CD274/CCR2/SASH3/NCKAP1L/C4BPA/IRF1/IL1B/C3/STAT5A/RIPK3/FOXJ1/RSAD2/ANXA1/HAVCR2/IL6/HLX/IL10/SKAP1/SECTM1/NFKBIZ/FCGR1A/IL18/MR1/SAMSN1/BATF/TNFRSF14/CD1D/CD1C/FCER1G/TNFSF13/NLRP3/ZC3H12A/STAT6/IL7R/JUNB/CLEC7A/CCL19/CD7/CLCF1/HLA-DRB1/CR1/HLA-DRA/HLA-C/HLA-E,68
GO:0002699,positive regulation of immune effector process,79/1424,428/21338,0.18457943925233644,2.7658399401449123,9.86821551287711,9.716048625669722e-17,9.275476075919527e-15,6.50675488724524e-15,NOS2/TYROBP/CD74/SPI1/IL4R/PTPRC/FCN1/CD40/PYCARD/CD37/LILRB1/TGFB1/GATA3/DHX58/CRTAM/PTPN6/CD86/IL1R1/IL18R1/IL18RAP/SLAMF1/TNFSF4/COLEC11/VAMP8/TRIM6/CCR2/SASH3/CD244/PCK1/IL1B/C3/STAT5A/PLA2G5/TICAM1/LBP/IL13RA1/RSAD2/ANXA1/IL6/HLX/IL10/GPR65/SECTM1/VAV1/FCN3/NFKBIZ/IL2RG/FCGR1A/IL18/MR1/TNFRSF14/CD1D/CD1C/FCER1G/SPON2/ITGB2/TNFSF13/LAPTM5/NLRP3/SLAMF6/F2RL1/STAT6/NOD2/ITGAM/MZB1/CLEC7A/CCL19/CD7/CLCF1/SH2D1A/HLA-DRB1/TLR7/PLCG2/CR1/HLA-DRA/HLA-C/HLA-E/CD177/HLA-DMB,79
GO:0007162,negative regulation of cell adhesion,76/1424,403/21338,0.18858560794044665,2.8258705774109907,9.895288316471326,1.0996822823886544e-16,1.0320238639976236e-14,7.239656774333872e-15,HFE/SNAI2/CD74/TNC/SPI1/IL4R/FBLN1/PTPRC/FXYD5/LAMB1/LGALS1/CD37/LILRB1/TGFB1/JAK3/SERPINE1/CXCL12/COL1A1/CRTAM/CD69/PTPN6/ADTRP/CD86/GBP1/TNFSF4/DUSP1/CD274/TGFBI/LAX1/SDC4/IRF1/STAT5A/PLA2G5/TWSG1/FOXJ1/ASS1/LILRB2/IDO1/LGALS3/POSTN/SWAP70/PTPN22/IL2RA/ANXA1/HAVCR2/CD164/GPNMB/HLX/IL10/IL1RN/THBS1/CYP1B1/ERBB2/ANGPT1/VSIG4/FZD7/MMP14/TNFRSF14/RUNX1/LAPTM5/CTLA4/ZC3H12A/PRKCD/SHH/DLC1/CEBPB/C1QTNF1/MYADM/TACSTD2/SOCS1/MUC1/PLA2G2A/HLA-DRB1/PDCD1LG2/CR1/HLA-E,76
GO:0002429,immune response-activating cell surface receptor signaling pathway,80/1424,447/21338,0.1789709172259508,2.68179875826358,9.609274426918777,3.870106542208129e-16,3.401393638762922e-14,2.3860807252711773e-14,NOS2/CD79B/TYROBP/LTF/LCP2/CYBA/IFI35/FCGR2B/TXK/FOSL2/PTPRC/FCN1/OAS1/NFATC2/HCK/KCNN4/CAV1/GATA3/PTPN6/GBP1/COLEC11/TNFAIP3/LAX1/NCKAP1L/NMI/C3/NR1D1/TICAM1/LBP/THEMIS2/LGALS3/PRAM1/IRAK2/PTPN22/C5AR2/TEC/MYO1G/CD72/TLR2/SKAP1/VAV1/FCN3/CD53/RAB13/NFKBIZ/BANK1/LY96/FCER1G/UBASH3A/CD3G/SQSTM1/LAPTM5/MNDA/CTLA4/ZC3H12A/PRKCD/F2RL1/CD3D/ITGAM/CD14/FPR2/FPR1/C3AR1/CD8B/CLEC7A/CMKLR1/HLA-DQB1/LCK/SH2D1A/FPR3/TLR5/PLSCR1/HLA-DRB1/C5AR1/PLCG2/CD3E/CR1/HLA-DPB1/NFAM1/LYN,80
GO:0070371,ERK1 and ERK2 cascade,71/1424,373/21338,0.1903485254691689,2.8522871042564084,9.650675381185026,6.8831394340493145e-16,5.774536825201674e-14,4.0508428248232806e-14,CD4/MARCO/CD74/CD44/ROS1/FGF10/FBLN1/PTPRC/ICAM1/NRP1/PYCARD/TGFB1/NAMPT/PTPN6/FGF1/IL1A/FN1/ERRFI1/SLAMF1/GBP1/CCN2/DUSP1/PTK2B/IL1B/RRAS/PLA2G5/LIF/CHI3L1/PTPN22/NGF/HAVCR2/SPRY2/GPNMB/EMILIN1/DUSP5/EGF/TNFRSF11A/ERBB2/NLRP12/EPHA2/CCN1/TPBG/EGFR/ANGPT1/SHC1/DDR2/ATF3/NEURL3/CCR1/F2RL1/NOD2/NPNT/RGS14/GPR183/CAVIN3/PDGFD/FPR2/PTGER4/P2RY6/CCL19/CHRNA9/NLRP6/CSF1R/GAS6/TNFAIP8L3/PLA2G2A/HLA-DRB1/C5AR1/NTRK1/LYN/CCL5,71
GO:0050764,regulation of phagocytosis,38/1424,125/21338,0.304,4.5553033707865165,10.660388864954413,7.612193795449661e-16,6.29085329035892e-14,4.413039293827062e-14,SLC11A1/CYBA/CNN2/RAB27A/FCGR2B/PTPRC/FCN1/SIRPG/IL2RB/SIRPB1/HCK/PYCARD/TGFB1/CCL2/COLEC11/NCKAP1L/C3/PLA2G5/IL15RA/DOCK2/TLR2/FCN3/FCGR2A/IL2RG/FCGR1A/FCER1G/PTX3/IL15/ITGA2/F2RL1/C2/FPR2/CLEC7A/GAS6/CD300LF/PLSCR1/PLCG2/TGM2,38
GO:0031589,cell-substrate adhesion,76/1424,419/21338,0.18138424821002386,2.717961438416776,9.497130042414277,1.0151515269309006e-15,8.266020595024113e-14,5.798620951044928e-14,ITGA3/TNFRSF12A/CD44/ACTN1/FBLN1/CARMIL1/ITGB5/TRIP6/CASS4/SIGLEC1/LAMB1/NRP1/MSLN/FOXF1/SERPINE1/ECM2/SPOCK2/COL1A1/FN1/NID1/GBP1/CCN2/PTK2B/PLAU/SDC4/RREB1/RRAS/RAC2/ATP1B2/ITGB4/POSTN/LYVE1/CD63/ITGA7/MYO1G/THBS1/ITGA11/EMILIN1/PARVG/FBLN5/SKAP1/CCN1/COL8A1/FERMT3/ADAMTS12/DMP1/CD96/ANGPT1/FZD7/MMP14/ITGB2/ITGA5/PDPN/VCAM1/ITGA2/EGFLAM/DLC1/MICALL2/COL3A1/ADAM9/NPNT/ITGAM/EFEMP2/RHOD/MYADM/ANXA2/GAS6/TACSTD2/CSF1/NPY2R/COL13A1/S100A10/ITGBL1/EGFL6/CD3E/VIT,76
GO:0032963,collagen metabolic process,38/1424,130/21338,0.2923076923076923,4.380099394987036,10.336980855737167,3.1939996867178506e-15,2.3580235020475654e-13,1.6541556272265078e-13,MRC2/VIM/FOSL2/FAP/ADAMTS2/P3H2/CST3/TGFB1/PCOLCE/COL1A1/ERRFI1/MMP8/TGFB3/MMP19/COL5A1/CTSL/IL6/MMP7/MMP13/EMILIN1/ADAMTS14/FURIN/COL6A1/RCN3/SERPINH1/MMP3/MMP14/CREB3L1/RUNX1/CYGB/DDR2/CTSS/ITGA2/COL1A2/CTSB/MFAP4/MMP10/MMP1,38
GO:0070372,regulation of ERK1 and ERK2 cascade,66/1424,343/21338,0.1924198250728863,2.883324597896944,9.402789660890457,4.246931775378588e-15,3.053930031204057e-13,2.142334689152015e-13,CD4/MARCO/CD74/CD44/ROS1/FGF10/FBLN1/PTPRC/ICAM1/NRP1/PYCARD/TGFB1/NAMPT/PTPN6/FGF1/IL1A/FN1/ERRFI1/SLAMF1/GBP1/CCN2/DUSP1/PTK2B/IL1B/RRAS/PLA2G5/LIF/CHI3L1/PTPN22/NGF/HAVCR2/SPRY2/GPNMB/EMILIN1/TNFRSF11A/ERBB2/NLRP12/EPHA2/CCN1/TPBG/EGFR/ANGPT1/SHC1/DDR2/ATF3/CCR1/F2RL1/NOD2/NPNT/RGS14/GPR183/CAVIN3/PDGFD/FPR2/P2RY6/CCL19/CHRNA9/NLRP6/CSF1R/GAS6/TNFAIP8L3/PLA2G2A/HLA-DRB1/C5AR1/NTRK1/LYN,66
GO:1901342,regulation of vasculature development,73/1424,408/21338,0.17892156862745098,2.6810592916942055,9.167922232390133,7.895966076539555e-15,5.464995520724939e-13,3.833699318740916e-13,TNMD/HSPB6/TNFRSF12A/STAB1/DCN/ALOX5/SP100/NRP1/HMOX1/CD40/TGFB1/HSPB1/SERPINE1/ENG/CXCL12/PTPN6/NR2E1/THBS4/FGF1/IL1A/GADD45A/F3/TNFAIP3/PTK2B/CCR2/CXCR4/IL1B/C3/RRAS/RHOJ/SERPINF1/CHI3L1/SPRY2/GPNMB/IL6/IL10/THBS1/CYP1B1/EMILIN1/FBLN5/PML/GATA6/ERBB2/EPHA2/PROK1/ECM1/SFRP2/ADAM12/ADM/HMGA2/VEGFC/ADAMTS1/CXCL13/CREB3L1/RUNX1/ITGB2/SHC1/ITGA5/TGFBR2/ZC3H12A/CAMP/CYBB/ANGPTL4/CXCL10/CXCL8/LRG1/C3AR1/FOXC2/CXCR3/C5AR1/NTRK1/TGM2/TNFSF12,73
GO:0050878,regulation of body fluid levels,76/1424,440/21338,0.17272727272727273,2.5882405515832483,9.00186878286698,1.5305884308385648e-14,1.0089128739944206e-12,7.077532969667048e-13,PLAUR/WAS/CYBA/RAB27A/FGF10/FOSL2/FBLN1/FAP/OPRK1/ITPR3/PROCR/CD40/MYL9/MYL12A/KCNN4/COMP/TFPI2/CAV1/HSPB1/SERPINE1/SCNN1A/OAS2/VDR/PTPN6/ADTRP/PRLR/FN1/F3/VAMP8/PLAU/F13A1/FOXA2/STAT5A/ANO1/PRRG4/TEC/IL6/THBS1/EMILIN1/VAV1/ADM/SERPING1/FERMT3/ANGPT1/F11R/FCER1G/CSRP1/ZNF385A/PDPN/ADORA1/PRKCD/ITGA2/F2RL2/F2RL1/SHH/SCNN1G/ANGPTL4/SCNN1B/COL3A1/CYP4F11/SAA1/C1QTNF1/NLRP6/P2RY2/THBD/OXTR/ANXA2/LCK/GAS6/PROS1/PLSCR1/SERPINA1/PLCG2/CLIC1/LYN/GJA5,76
GO:0045807,positive regulation of endocytosis,46/1424,194/21338,0.23711340206185566,3.553037762075756,9.552277934856276,2.4461780888986923e-14,1.5749404742130302e-12,1.104822172342249e-12,SELE/HFE/SLC11A1/CYBA/RAB27A/FCGR2B/PTPRC/FCN1/SIRPG/IL2RB/SIRPB1/PYCARD/HAMP/SERPINE1/SFRP4/CCL2/COLEC11/CLU/NCKAP1L/C3/PLA2G5/IL15RA/DOCK2/CD63/EGF/FCN3/FCGR2A/IL2RG/FCGR1A/ANGPT1/FCER1G/PTX3/IL15/ITGA2/F2RL1/C2/CD14/FPR2/CLEC7A/CCL19/CD151/ABCA13/ANXA2/GAS6/CD300LF/PLCG2,46
GO:0050868,negative regulation of T cell activation,46/1424,195/21338,0.2358974358974359,3.5348170556035723,9.508741548899103,2.9983732638564966e-14,1.9082750301118877e-12,1.338656665896004e-12,HFE/CD74/IL4R/LGALS1/CD37/LILRB1/TGFB1/JAK3/CRTAM/CD69/PTPN6/CD86/TNFSF4/CD274/LAX1/SDC4/IRF1/STAT5A/PLA2G5/TWSG1/FOXJ1/LILRB2/IDO1/LGALS3/PTPN22/IL2RA/ANXA1/HAVCR2/GPNMB/HLX/IL10/ERBB2/VSIG4/TNFRSF14/RUNX1/LAPTM5/CTLA4/ZC3H12A/SHH/CEBPB/SOCS1/PLA2G2A/HLA-DRB1/PDCD1LG2/CR1/HLA-E,46
GO:0019058,viral life cycle,66/1424,357/21338,0.18487394957983194,2.77025304503824,9.019839051417327,3.1542536161080924e-14,1.9846707127716487e-12,1.3922483066314426e-12,IL32/CD4/LTF/CD74/ITGB5/SIGLEC1/OAS1/ICAM1/CD209/PCSK5/NRP1/LGALS1/CAV1/CCL2/CCL8/SELPLG/OAS2/TRIM38/CD86/SLAMF1/VAMP8/TRIM6/CXCR4/SLPI/APOBEC3A/APOBEC3F/BST2/SHFL/SLC52A1/RSAD2/CTSL/OASL/CH25H/FURIN/IFITM3/EPHA2/NECTIN4/AGTR1/EGFR/HMGA2/GBP5/MX1/TNFRSF14/F11R/CCR5/ITGA5/ZC3H12A/ITGA2/CHMP4C/CTSB/ANPEP/CXCL8/LRRC15/GAS6/IFITM2/IFITM1/PLSCR1/HLA-DRB1/DPP4/CR1/GBP7/APOBEC3G/APOBEC3C/CLEC5A/MRC1/CCL5,66
GO:0042327,positive regulation of phosphorylation,57/1424,282/21338,0.20212765957446807,3.028792134831461,9.170997870387932,3.589762203415779e-14,2.2085014800347965e-12,1.5492657930531259e-12,CD4/PLAUR/LTF/CD74/LCP2/ARHGEF5/FGF10/PTPRC/CASS4/IL11/NRP1/OSM/CEMIP/TNFRSF10A/RARRES2/FAM20A/AREG/THBS4/PRLR/FGF1/PTK2B/TRIM6/CDKN1A/EREG/C3/LIF/RIPK3/CHI3L1/NIBAN1/SPRY2/IL6/THBS1/EGF/PIK3R5/ERBB2/EGFR/HMGA2/CTF1/IL18/BANK1/ANGPT1/FZD7/DDR2/S100A12/IL15/IL31RA/FBN1/CIMAP3/TCIM/CSF1R/GAS6/TNFRSF18/LILRA5/HLA-DRB1/ELANE/ANG/LYN,57
GO:0007596,blood coagulation,55/1424,279/21338,0.1971326164874552,2.9539436591357577,8.784917515790653,2.977203111518586e-13,1.6321558047998428e-11,1.1449587786871895e-11,PLAUR/WAS/RAB27A/FBLN1/FAP/ITPR3/PROCR/CD40/MYL9/MYL12A/COMP/TFPI2/CAV1/HSPB1/SERPINE1/PTPN6/ADTRP/FN1/F3/PLAU/F13A1/FOXA2/PRRG4/TEC/IL6/THBS1/EMILIN1/VAV1/SERPING1/FERMT3/ANGPT1/F11R/FCER1G/CSRP1/PDPN/PRKCD/ITGA2/F2RL2/F2RL1/SHH/ANGPTL4/COL3A1/CYP4F11/SAA1/C1QTNF1/THBD/ANXA2/LCK/GAS6/PROS1/PLSCR1/SERPINA1/PLCG2/CLIC1/LYN,55
GO:0050817,coagulation,55/1424,284/21338,0.1936619718309859,2.9019376087988604,8.628405536338988,6.348590619535752e-13,3.316240213242402e-11,2.32634551996891e-11,PLAUR/WAS/RAB27A/FBLN1/FAP/ITPR3/PROCR/CD40/MYL9/MYL12A/COMP/TFPI2/CAV1/HSPB1/SERPINE1/PTPN6/ADTRP/FN1/F3/PLAU/F13A1/FOXA2/PRRG4/TEC/IL6/THBS1/EMILIN1/VAV1/SERPING1/FERMT3/ANGPT1/F11R/FCER1G/CSRP1/PDPN/PRKCD/ITGA2/F2RL2/F2RL1/SHH/ANGPTL4/COL3A1/CYP4F11/SAA1/C1QTNF1/THBD/ANXA2/LCK/GAS6/PROS1/PLSCR1/SERPINA1/PLCG2/CLIC1/LYN,55
GO:0007229,integrin-mediated signaling pathway,35/1424,131/21338,0.26717557251908397,4.003505875289476,9.220764651199522,7.420066844741463e-13,3.8397112261059324e-11,2.6935609106833253e-11,ITGA3/TYROBP/ITGB5/LAMB1/NRP1/HCK/TIMP1/SERPINE1/FN1/NID1/CCN2/PTK2B/PLAU/ITGB4/PRAM1/CD63/ITGA7/TEC/ITGA11/VAV1/CCN1/FERMT3/ADAMTS1/FCER1G/ITGB2/ITGA5/ITGA2/COL3A1/ADAM9/ITGAM/LAMB2/LAMA2/SLC2A10/ITGBL1/CD177,35
GO:0001932,regulation of protein phosphorylation,70/1424,419/21338,0.16706443914081145,2.503385535383873,8.310924572662879,8.925931470384275e-13,4.5761928288442345e-11,3.210203423559257e-11,CD4/PLAUR/LTF/MVP/GPRC5A/CD74/LCP2/ARHGEF5/FGF10/FBLN1/PTPRC/CASS4/IL11/OSM/PYCARD/CEMIP/TNFRSF10A/HSPB1/RARRES2/FAM20A/THBS4/PRLR/FGF1/FN1/ERRFI1/GADD45A/DUSP1/PTK2B/TRIM6/CDKN1A/EREG/C3/LIF/RIPK3/CHI3L1/PTPN22/NIBAN1/SPRY2/IL6/EGF/PIK3R5/ERBB2/SFRP2/EGFR/IGFBP3/HMGA2/CTF1/LATS2/IL18/BANK1/ANGPT1/SAMSN1/ITGB2/DIRAS3/DDR2/S100A12/ZC3H12A/IL15/IL31RA/FBN1/RGS14/SFN/TCIM/CSF1R/GAS6/TNFRSF18/LILRA5/HLA-DRB1/ELANE/LYN,70
GO:0002440,production of molecular mediator of immune response,59/1424,327/21338,0.18042813455657492,2.703634505033845,8.30174452471628,2.138910283818805e-12,1.0480660390712145e-10,7.352192778100971e-11,HFE/CD74/TNFRSF1B/FCGR2B/IL4R/PTPRC/IRAK3/CD40/ACP5/PYCARD/CD37/LILRB1/TGFB1/JAK3/GATA3/CD86/IL1R1/IL18R1/SLAMF1/TNFSF4/TGFB3/TRIM6/CCR2/SASH3/CD244/IL1B/TICAM1/BST2/IL13RA1/SWAP70/RSAD2/IL6/IL10/MMP7/SECTM1/NFKBIZ/IL2RG/IL18/CD96/ANGPT1/BATF/TNFRSF14/FCER1G/SPON2/TNFSF13/LAPTM5/NLRP3/F2RL1/STAT6/NOD2/MZB1/CLEC7A/CD7/CLCF1/TLR7/ELANE/PLCG2/CR1/HLA-E,59
GO:0046634,regulation of alpha-beta T cell activation,42/1424,187/21338,0.22459893048128343,3.3655140299224904,8.688069786564837,2.259144379085247e-12,1.0972703883328958e-10,7.69736173483339e-11,HFE/PRDM1/IL4R/PTPRC/LGALS1/LILRB1/RASAL3/JAK3/GATA3/CRTAM/CD69/CD86/TNFSF4/CD274/CCR2/SASH3/NCKAP1L/IRF1/STAT5A/TWSG1/LGALS3/IL2RA/ANXA1/HLX/GPR65/NFKBIZ/IL2RG/IL18/BATF/TNFRSF14/RUNX1/NLRP3/TGFBR2/ZC3H12A/SHH/JUNB/CCL19/SOCS1/HLA-DRB1/CD3E/HLA-DRA/HLA-E,42
GO:0044409,symbiont entry into host,39/1424,166/21338,0.23493975903614459,3.520466698253689,8.717590947380794,3.097101215909132e-12,1.4911869071729448e-10,1.0460689690347549e-10,CD4/CD74/ITGB5/SIGLEC1/ICAM1/CD209/NRP1/LGALS1/CAV1/SELPLG/TRIM38/CD86/SLAMF1/VAMP8/CXCR4/SLC52A1/CTSL/CH25H/FURIN/EPHA2/NECTIN4/AGTR1/EGFR/GBP5/TNFRSF14/F11R/CCR5/ITGA5/ITGA2/CTSB/ANPEP/CXCL8/GAS6/PLSCR1/HLA-DRB1/DPP4/CR1/CLEC5A/MRC1,39
GO:0002700,regulation of production of molecular mediator of immune response,54/1424,291/21338,0.18556701030927836,2.7806382485810266,8.178421956357349,5.953349193253858e-12,2.7242722713261664e-10,1.9110794713446486e-10,HFE/CD74/TNFRSF1B/FCGR2B/IL4R/PTPRC/IRAK3/CD40/ACP5/PYCARD/CD37/LILRB1/TGFB1/JAK3/GATA3/CD86/IL1R1/IL18R1/SLAMF1/TNFSF4/TGFB3/TRIM6/CCR2/SASH3/CD244/IL1B/TICAM1/BST2/IL13RA1/RSAD2/IL6/IL10/SECTM1/IL2RG/IL18/CD96/ANGPT1/TNFRSF14/FCER1G/SPON2/TNFSF13/LAPTM5/NLRP3/F2RL1/STAT6/NOD2/MZB1/CLEC7A/CD7/CLCF1/TLR7/PLCG2/CR1/HLA-E,54
GO:0042092,type 2 immune response,20/1424,48/21338,0.4166666666666667,6.243562734082397,9.725270240621345,7.412873282703797e-12,3.336998322465929e-10,2.340907352432778e-10,CD74/BCL3/IL4R/GATA3/CD86/TNFSF4/CCR2/IDO1/RSAD2/ANXA1/IL6/HLX/IL10/ECM1/IL18/BATF/NLRP3/STAT6/NOD2/FCER1A,20
GO:0002444,myeloid leukocyte mediated immunity,35/1424,143/21338,0.24475524475524477,3.6675473403001493,8.558661805537454,1.1535109990382191e-11,5.069040001329062e-10,3.555936162448646e-10,TYROBP/SPI1/FCGR2B/IL4R/FOXF1/VAMP8/CCR2/TREM1/CXCL6/C3/ADGRE2/TICAM1/RAC2/PRAM1/IL6/FCGR2A/FCGR1A/NCF1/FCER1G/SPON2/ITGB2/F2RL1/SCNN1B/ITGAM/NLRP6/FCER1A/FES/FCAR/S100A13/ELANE/FCGR3A/HLA-E/CD177/LYN/MILR1,35
GO:0019730,antimicrobial humoral response,47/1424,238/21338,0.19747899159663865,2.959133934472665,8.1274405214996,1.4872882953512714e-11,6.383810303379838e-10,4.4782487228447096e-10,CCL26/LTF/SLC11A1/BCL3/CXCL2/LYZ/CCL22/HAMP/RARRES2/CXCL12/CCL7/CCL2/CCL8/CCL20/REG1A/COLEC11/PI3/SLPI/CXCL6/LGALS3/JCHAIN/MMP7/GATA6/TSLP/CXCL14/ADM/CXCL13/SPON2/S100A9/S100A12/CXCL3/CXCL5/PPBP/CXCL1/CAMP/CXCL10/CXCL11/RNASE3/RNASE6/CXCL8/CCL19/CCL13/ELANE/HLA-E/ANG/CCL5/CCL18,47
